VGNUMMER,inOnderzoek,gebruiksdoel_bijeenkomstfunctie,gebruiksdoel_celfunctie,gebruiksdoel_gezondheidszorgfunctie,gebruiksdoel_industriefunctie,gebruiksdoel_kantoorfunctie,gebruiksdoel_logiesfunctie,gebruiksdoel_onderwijsfunctie,gebruiksdoel_overige gebruiksfunctie,gebruiksdoel_sportfunctie,gebruiksdoel_winkelfunctie,gebruiksdoel_woonfunctie
000012591386,0.0,0,0,0,1,0,0,0,0,0,0,0
000033020493,0.0,0,0,0,0,0,0,0,1,0,0,0
000033021813,0.0,0,0,0,0,0,0,0,0,0,0,1
000033023271,0.0,0,0,0,0,0,0,0,0,0,0,1
000033031177,0.0,0,0,0,0,0,0,0,0,0,0,1
000033048185,0.0,0,0,0,0,1,0,0,0,0,0,0
000033064709,0.0,0,0,0,0,1,0,0,0,0,0,0
000033065047,0.0,0,0,0,0,0,0,0,0,0,1,0
000033077754,0.0,0,0,0,0,0,0,0,0,0,0,1
000033078394,0.0,0,0,0,0,1,0,0,0,0,0,0
000033086796,0.0,0,0,0,0,1,0,0,0,0,0,0
000033091846,0.0,0,0,0,0,0,0,0,0,0,0,1
000033092737,0.0,0,0,0,1,0,0,0,0,0,0,0
000002845296,0.0,0,0,0,1,0,0,0,0,0,0,0
000033121400,0.0,0,0,0,0,1,0,0,0,0,0,0
000033127964,0.0,0,0,0,0,0,0,0,0,0,0,1
000033134782,0.0,0,0,0,0,0,0,0,0,0,0,1
000033134936,0.0,0,0,0,0,0,0,0,0,0,0,1
000033135835,0.0,0,0,0,0,0,0,0,0,0,0,1
000033165416,0.0,0,0,0,0,1,0,0,0,0,0,0
000033166528,0.0,0,0,0,1,0,0,0,0,0,0,0
000033168237,0.0,0,0,0,0,0,0,0,0,0,0,1
000033176256,0.0,0,0,0,0,0,0,0,0,0,0,1
000035770473,0.0,0,0,0,0,0,0,0,0,0,0,1
000033183015,0.0,0,0,0,0,1,0,0,0,0,0,0
000033186316,0.0,0,0,0,0,0,0,0,1,0,0,0
000033186383,0.0,0,0,0,1,0,0,0,0,0,0,0
000033207690,0.0,0,0,0,1,0,0,0,0,0,0,0
000033208689,0.0,0,0,0,1,0,0,0,0,0,0,0
000033221634,0.0,0,0,0,1,0,0,0,0,0,0,0
000033227594,0.0,0,0,0,0,0,0,0,0,0,0,1
000033247293,0.0,0,0,0,0,1,0,0,0,0,0,0
000033255059,0.0,0,0,1,0,0,0,0,0,0,0,0
000033255962,0.0,0,0,0,0,0,0,0,0,0,0,1
000033276382,0.0,0,0,0,0,1,0,0,0,0,0,0
000033282749,0.0,0,0,0,0,0,0,0,0,0,1,0
000033285160,0.0,0,0,0,0,0,0,0,0,0,0,1
000033290024,0.0,0,0,0,0,1,0,0,0,0,0,0
000033296103,0.0,0,0,0,0,1,0,0,0,0,0,0
000033310211,0.0,0,0,0,0,1,0,0,0,0,0,0
000033314632,0.0,0,0,0,0,1,0,0,0,0,0,0
000033318204,0.0,0,0,0,0,0,0,0,0,0,0,1
000033323429,0.0,0,0,0,0,0,0,0,0,0,0,1
000033339252,0.0,0,0,0,1,0,0,0,0,0,0,0
000033342202,0.0,0,0,0,0,1,0,0,0,0,0,0
000033342563,0.0,0,0,0,0,0,0,0,0,0,0,1
000033354022,0.0,0,0,0,0,0,0,0,0,0,0,1
000033354235,0.0,0,0,0,0,1,0,0,0,0,0,0
000033357161,,0,0,0,0,0,0,0,0,0,0,0
000033357331,0.0,0,0,0,0,1,0,0,0,0,0,0
000033369909,0.0,0,0,0,0,1,0,0,0,0,0,0
000033375321,0.0,0,0,0,0,0,0,0,0,0,0,1
000033377804,0.0,0,0,0,0,0,0,0,0,0,0,1
000033378738,0.0,0,0,0,1,0,0,0,0,0,0,0
000033387192,0.0,0,0,0,0,0,0,0,0,0,0,1
000033401756,0.0,0,0,0,0,0,0,0,0,0,0,1
000033403309,0.0,0,0,0,1,0,0,0,0,0,0,0
000033403376,0.0,0,0,0,0,0,0,0,0,0,0,1
000033403589,0.0,0,0,0,1,0,0,0,0,0,0,0
000033408440,0.0,0,0,0,1,0,0,0,0,0,0,0
000033409730,0.0,0,0,0,0,0,0,0,0,0,0,1
000033428484,0.0,0,0,0,1,0,0,0,0,0,0,0
000033429065,0.0,0,0,0,0,1,0,0,0,0,0,0
000033435847,0.0,0,0,0,1,0,0,0,0,0,0,0
000033447578,0.0,0,0,0,0,0,0,0,0,0,0,1
000033450870,0.0,0,0,0,1,0,0,0,0,0,0,0
000033451931,0.0,0,0,0,1,0,0,0,0,0,0,0
000033455112,0.0,0,0,0,0,0,0,0,0,0,0,1
000033471398,0.0,0,0,0,1,0,0,0,0,0,0,0
000033472599,0.0,0,0,0,0,0,0,0,1,0,0,0
000033497540,0.0,0,0,0,0,0,0,0,0,0,0,1
000033507155,,0,0,0,0,0,0,0,0,0,0,0
000033511365,0.0,0,0,0,1,0,0,0,0,0,0,0
000033513821,,0,0,0,0,0,0,0,0,0,0,0
000033534659,0.0,0,0,0,0,0,0,0,0,0,0,1
000037233297,0.0,0,0,0,0,0,0,0,0,0,0,1
000033539839,,0,0,0,0,0,0,0,0,0,0,0
000033562652,0.0,0,0,0,0,1,0,0,0,0,0,0
000033578931,0.0,0,0,0,0,0,0,0,0,0,0,1
000033579474,0.0,0,0,0,1,0,0,0,0,0,0,0
000033591105,0.0,0,0,0,0,0,0,0,0,0,0,1
000000989231,0.0,0,0,0,1,0,0,0,0,0,0,0
000033599343,0.0,0,0,0,0,1,0,0,0,0,0,0
000033599467,0.0,0,0,0,0,1,0,0,0,0,0,0
000033600783,0.0,0,0,0,0,1,0,0,0,0,0,0
000033602018,0.0,0,0,0,0,1,0,0,0,0,0,0
000033602077,0.0,0,0,0,0,1,0,0,0,0,0,0
000033602085,0.0,0,0,0,0,1,0,0,0,0,0,0
000033602093,0.0,0,0,0,0,1,0,0,0,0,0,0
000033602808,0.0,0,0,0,0,1,0,0,0,0,0,0
000033639132,0.0,0,0,0,1,0,0,0,0,0,0,0
000033643148,0.0,0,0,0,0,0,0,0,0,0,0,1
000033643466,0.0,0,0,0,0,0,0,0,0,0,0,1
000033644403,0.0,0,0,0,1,0,0,0,0,0,0,0
000033655073,0.0,0,0,0,1,0,0,0,0,0,0,0
000033687005,0.0,0,0,0,0,0,0,0,0,0,0,1
000033695121,0.0,0,0,0,0,0,0,0,0,0,0,1
000033695253,0.0,0,0,0,1,0,0,0,0,0,0,0
000033727546,0.0,0,0,0,0,1,0,0,0,0,0,0
000033733635,0.0,0,0,0,0,1,0,0,0,0,0,0
000033734976,0.0,0,0,0,1,0,0,0,0,0,0,0
000007674600,0.0,0,0,0,0,0,0,0,0,0,0,1
000033738327,0.0,0,0,0,0,1,0,0,0,0,0,0
000033748071,0.0,0,0,0,0,1,0,0,0,0,0,0
000033752745,0.0,0,0,0,0,0,0,0,0,0,0,1
000033756090,0.0,0,0,0,1,0,0,0,0,0,0,0
000033759596,0.0,0,0,0,1,0,0,0,0,0,0,0
000009943870,0.0,0,0,0,0,0,0,0,0,0,1,0
000033779112,,0,0,0,0,0,0,0,0,0,0,0
000033781028,0.0,0,0,0,1,0,0,0,0,0,0,0
000033793352,0.0,0,0,0,0,0,0,0,0,0,0,1
000033802262,0.0,0,0,0,0,0,0,0,0,0,0,1
000033807450,0.0,0,0,0,0,0,0,0,0,0,0,1
000033814562,0.0,0,0,0,0,0,0,0,0,0,0,1
000033816697,0.0,0,0,0,1,0,0,0,0,0,0,0
000033819882,0.0,0,0,0,0,0,0,0,0,0,0,1
000033824967,0.0,0,0,0,1,0,0,0,0,0,0,0
000033828989,0.0,0,0,0,0,0,0,0,1,0,0,0
000033842795,0.0,0,0,0,0,1,0,0,0,0,0,0
000033847282,0.0,0,0,0,1,0,0,0,0,0,0,0
000013555677,0.0,0,0,0,1,0,0,0,0,0,0,0
000033856699,0.0,0,0,0,0,0,0,0,0,0,0,1
000033859892,0.0,0,0,0,0,0,0,0,0,0,0,1
000033866597,0.0,0,0,0,0,1,0,0,0,0,0,0
000033875537,0.0,0,0,0,0,0,0,0,0,0,1,0
000030213789,0.0,0,0,0,0,0,0,0,0,0,0,1
000010389792,0.0,0,0,0,0,0,0,0,0,0,0,1
000033901066,0.0,0,0,0,0,0,0,0,0,0,0,1
000033905568,0.0,0,0,0,0,0,0,0,0,0,0,1
000033920257,0.0,0,0,0,0,1,0,0,0,0,0,0
000033926794,0.0,0,0,0,0,0,0,0,0,0,0,1
000033984573,0.0,0,0,0,0,0,0,0,0,0,1,0
000033985936,0.0,0,0,0,0,0,0,0,0,0,0,1
000033986576,0.0,0,0,0,0,1,0,0,0,0,0,0
000033994706,0.0,0,0,0,0,0,0,0,0,0,0,1
000033996881,0.0,0,0,0,1,0,0,0,0,0,0,0
000034005323,0.0,0,0,0,1,0,0,0,0,0,0,0
000034010068,0.0,0,0,0,0,0,0,0,0,0,0,1
000034023321,0.0,0,0,0,0,1,0,0,0,0,0,0
000034028110,0.0,0,0,0,0,0,0,0,0,0,0,1
000034028129,0.0,0,0,0,1,0,0,0,0,0,0,0
000034030506,0.0,0,0,0,0,0,0,0,0,0,0,1
000034041117,0.0,0,0,0,0,0,0,0,0,0,0,1
000034075631,0.0,0,0,0,0,1,0,0,0,0,0,0
000034092889,0.0,0,0,0,1,0,0,0,0,0,0,0
000034092897,0.0,0,0,0,1,0,0,0,0,0,0,0
000034098321,0.0,0,0,0,0,0,0,0,0,0,0,1
000034104267,0.0,0,0,0,0,0,0,0,0,0,0,1
000034118888,0.0,0,0,0,0,1,0,0,0,0,0,0
000031864759,0.0,0,0,0,0,0,0,0,0,0,1,0
000034140794,0.0,0,0,0,1,0,0,0,0,0,0,0
000034142266,0.0,0,0,0,0,0,0,0,0,0,0,1
000034148647,0.0,0,0,0,0,1,0,0,0,0,0,0
000034157441,0.0,0,0,0,1,0,0,0,0,0,0,0
000034157816,0.0,0,0,0,1,0,0,0,0,0,0,0
000034161392,0.0,1,0,0,0,0,0,0,0,0,0,0
000034172599,0.0,0,0,0,0,0,0,0,0,0,0,1
000034175873,0.0,0,0,1,0,0,0,0,0,0,0,0
000034199268,0.0,0,0,0,0,1,0,0,0,0,0,0
000034203222,0.0,0,0,0,1,0,0,0,0,0,0,0
000034232915,0.0,0,0,0,1,0,0,0,0,0,0,0
000034235248,0.0,0,0,0,0,0,0,0,0,0,0,1
000031601820,0.0,0,0,0,0,0,0,0,0,0,0,1
000034252967,0.0,0,0,0,1,0,0,0,0,0,0,0
000034255923,0.0,0,0,0,1,0,0,0,0,0,0,0
000034261796,0.0,0,0,0,1,0,0,0,0,0,0,0
000034283226,0.0,0,0,0,0,0,0,0,0,0,0,1
000034283471,0.0,0,0,0,0,0,0,0,0,0,0,1
000034286225,0.0,0,0,0,0,0,0,0,0,0,0,1
000034287116,0.0,0,0,0,0,0,0,0,0,0,0,1
000002597195,0.0,0,0,0,0,0,0,0,0,0,0,1
000034308415,0.0,0,0,0,1,0,0,0,0,0,0,0
000034312676,0.0,0,0,0,0,0,0,0,0,0,0,1
000034339124,0.0,0,0,0,0,1,0,0,0,0,0,0
000034370129,0.0,0,0,0,1,0,0,0,0,0,0,0
000034385673,0.0,0,0,0,1,0,0,0,0,0,0,0
000034413235,0.0,0,0,0,1,0,0,0,0,0,0,0
000034418776,0.0,0,0,0,0,0,0,0,0,0,0,1
000034420304,0.0,0,0,0,0,0,0,0,0,0,0,1
000034432582,0.0,0,0,0,0,1,0,0,0,0,0,0
000002225743,0.0,0,0,0,0,0,0,0,1,0,0,0
000034450645,,0,0,0,0,0,0,0,0,0,0,0
000034454349,0.0,0,0,0,0,0,0,0,0,0,0,1
000034457208,0.0,0,0,0,0,1,0,0,0,0,0,0
000022440097,0.0,0,0,0,0,0,0,0,0,0,0,1
000035530375,0.0,0,0,0,0,0,0,0,0,0,1,0
000034473904,0.0,0,0,0,1,0,0,0,0,0,0,0
000034475125,0.0,0,0,0,0,0,0,0,0,0,0,1
000003078701,0.0,0,0,0,0,0,0,0,0,0,0,1
000034497056,0.0,0,0,0,0,0,0,0,0,0,0,1
000034500324,0.0,0,0,0,0,0,0,0,0,0,0,1
000034508929,0.0,0,0,0,0,0,0,0,0,0,0,1
000034512888,0.0,0,0,0,1,0,0,0,0,0,0,0
000034520082,0.0,0,0,0,0,0,0,0,0,0,0,1
000034522166,0.0,0,0,0,0,0,0,0,0,0,0,1
000034522778,0.0,0,0,0,1,0,0,0,0,0,0,0
000034526110,0.0,0,0,0,1,0,0,0,0,0,0,0
000034529233,0.0,0,0,0,0,0,0,0,0,0,0,1
000034544860,0.0,0,0,0,0,1,0,0,0,0,0,0
000034559388,0.0,0,0,0,0,0,0,0,0,0,0,1
000034568255,0.0,0,0,0,1,0,0,0,0,0,0,0
000034576401,0.0,0,0,0,0,1,0,0,0,0,0,0
000034592342,0.0,0,0,0,0,0,0,0,0,0,0,1
000034600337,0.0,0,0,0,0,0,0,0,0,0,0,1
000034607536,0.0,0,0,0,0,0,0,0,0,0,0,1
000034611134,0.0,0,0,0,0,1,0,0,0,0,0,0
000034614958,0.0,0,0,0,1,0,0,0,0,0,0,0
000034674403,0.0,0,0,0,1,0,0,0,0,0,0,0
000018010644,0.0,0,0,0,0,0,0,0,0,0,1,0
000034680985,0.0,0,0,0,1,0,0,0,0,0,0,0
000034680993,0.0,0,0,0,0,0,0,0,0,0,1,0
000034684301,0.0,0,0,0,0,0,0,0,0,0,0,1
000034689524,0.0,0,0,0,0,1,0,0,0,0,0,0
000034690875,0.0,0,0,0,0,0,0,0,0,0,0,1
000034699457,0.0,0,0,0,1,0,0,0,0,0,0,0
000034710094,0.0,0,0,0,0,1,0,0,0,0,0,0
000034729356,0.0,0,0,0,0,0,0,0,0,0,0,1
000034737669,0.0,0,0,0,1,0,0,0,0,0,0,0
000034757783,0.0,0,0,0,0,0,0,0,0,0,0,1
000034775773,0.0,0,0,0,1,0,0,0,0,0,0,0
000034778713,0.0,0,0,0,0,0,0,0,0,0,0,1
000034779043,0.0,0,0,0,1,0,0,0,0,0,0,0
000034783431,0.0,0,0,0,0,0,0,0,0,0,0,1
000034784012,0.0,0,0,0,0,0,0,0,0,0,0,1
000034785272,0.0,0,0,0,1,0,0,0,0,0,0,0
000034789588,0.0,0,0,0,0,0,0,0,0,0,0,1
000034802584,0.0,0,0,0,0,0,0,0,0,0,0,1
000025247549,0.0,0,0,0,1,0,0,0,0,0,0,0
000034812458,0.0,0,0,0,0,0,0,0,0,0,0,1
000034824995,0.0,0,0,0,0,1,0,0,0,0,0,0
000034853278,0.0,0,0,0,0,1,0,0,0,0,0,0
000034863176,0.0,0,0,0,0,0,0,0,0,0,0,1
000034867961,0.0,0,0,0,0,1,0,0,0,0,0,0
000034868577,0.0,0,0,0,0,1,0,0,0,0,0,0
000034885560,0.0,0,0,0,0,1,0,0,0,0,0,0
000034886893,0.0,0,0,0,1,0,0,0,0,0,0,0
000012172847,0.0,0,0,0,0,0,0,0,0,0,0,1
000034914943,0.0,0,0,0,0,1,0,0,0,0,0,0
000034915680,0.0,0,0,0,1,0,0,0,0,0,0,0
000034925341,0.0,0,0,0,0,0,0,0,0,0,0,1
000034929428,0.0,0,0,0,0,0,0,0,0,0,0,1
000034954171,0.0,0,0,0,0,0,0,0,0,0,0,1
000034970274,0.0,0,0,0,0,0,0,0,0,0,0,1
000003893901,0.0,0,0,0,0,0,0,0,1,0,0,0
000034986065,0.0,0,0,0,0,0,0,0,0,0,0,1
000034989080,0.0,0,0,0,1,0,0,0,0,0,0,0
000034989129,0.0,0,0,0,0,0,0,0,0,0,0,1
000034994009,0.0,0,0,0,0,1,0,0,0,0,0,0
000003495361,0.0,0,0,0,1,0,0,0,0,0,0,0
000001804596,0.0,0,0,0,0,1,0,0,0,0,0,0
000035022167,0.0,0,0,0,0,0,0,0,0,0,0,1
000035031131,0.0,0,0,0,0,1,0,0,0,0,0,0
000035044071,0.0,0,0,0,0,0,0,0,0,0,0,1
000035058153,0.0,0,0,0,1,0,0,0,0,0,0,0
000035090316,0.0,0,0,0,1,0,0,0,0,0,0,0
000035096969,0.0,0,0,0,1,0,0,0,0,0,0,0
000035098775,0.0,0,0,0,0,0,0,0,0,0,1,0
000035099259,0.0,0,0,0,0,0,1,0,0,0,0,0
000035108274,0.0,0,0,0,1,0,0,0,0,0,0,0
000035115335,0.0,0,0,0,0,1,0,0,0,0,0,0
000035121092,0.0,0,0,0,0,0,0,0,0,0,0,1
000035123966,0.0,0,0,0,0,1,0,0,0,0,0,0
000031964273,0.0,0,0,0,1,0,0,0,0,0,0,0
000035136510,0.0,0,0,0,0,0,0,0,0,0,0,1
000004382501,0.0,0,0,0,0,0,0,0,0,0,0,1
000035158018,0.0,0,0,0,0,1,0,0,0,0,0,0
000017988454,0.0,0,0,0,1,0,0,0,0,0,0,0
000035165278,0.0,0,0,0,0,0,0,0,0,0,0,1
000035172002,0.0,0,0,0,0,0,0,0,0,0,0,1
000035172819,0.0,0,0,0,0,0,0,0,0,0,0,1
000035173289,0.0,0,0,0,1,0,0,0,0,0,0,0
000024557137,0.0,0,0,0,1,0,0,0,0,0,0,0
000033304238,0.0,0,0,0,1,0,0,0,0,0,0,0
000035200871,0.0,0,0,0,0,0,0,0,0,0,0,1
000039019063,0.0,0,0,0,0,1,0,0,0,0,0,0
000035212446,0.0,0,0,0,0,0,0,0,0,0,0,1
000035230274,0.0,0,0,0,1,0,0,0,0,0,0,0
000035243449,0.0,0,0,0,1,0,0,0,0,0,0,0
000035252170,0.0,0,0,0,1,0,0,0,0,0,0,0
000035257482,0.0,0,0,0,0,1,0,0,0,0,0,0
000040696103,0.0,0,0,0,1,0,0,0,0,0,0,0
000035276649,,0,0,0,0,0,0,0,0,0,0,0
000035293934,0.0,0,0,0,1,0,0,0,0,0,0,0
000035295317,0.0,0,0,0,0,1,0,0,0,0,0,0
000035310448,0.0,0,0,0,0,0,0,0,0,0,1,0
000035319755,0.0,0,0,0,0,0,0,0,0,0,0,1
000035330767,0.0,0,0,0,0,0,0,0,0,1,0,0
000037057006,0.0,0,0,0,0,1,0,0,0,0,0,0
000035335440,0.0,0,0,0,0,0,0,0,0,0,0,1
000035341866,0.0,0,0,0,0,0,0,0,0,0,0,1
000035345608,0.0,0,0,0,0,1,0,0,0,0,0,0
000043118631,0.0,0,0,0,0,0,0,0,0,0,0,1
000035379820,0.0,0,0,0,0,0,0,0,0,0,0,1
000035390352,0.0,0,0,0,0,1,0,0,0,0,0,0
000035390476,0.0,0,0,0,0,0,0,0,0,0,0,1
000035397764,0.0,0,0,0,1,0,0,0,0,0,0,0
000035417919,0.0,0,0,0,0,0,0,0,0,0,0,1
000035438789,0.0,0,0,0,0,1,0,0,0,0,0,0
000035443359,0.0,0,0,0,0,1,0,0,0,0,0,0
000035451955,0.0,0,0,0,0,0,0,0,0,0,0,1
000035458240,0.0,0,0,0,0,0,0,0,1,0,0,0
000035469854,0.0,0,0,0,1,0,0,0,0,0,0,0
000035478187,0.0,0,0,0,0,0,0,0,0,0,0,1
000035486457,0.0,0,0,0,0,0,0,0,0,0,0,1
000035496991,0.0,0,0,0,1,0,0,0,0,0,0,0
000035501723,0.0,0,0,0,0,1,0,0,0,0,0,0
000035502371,0.0,0,0,0,0,1,0,0,0,0,0,0
000035512822,,0,0,0,0,0,0,0,0,0,0,0
000035526300,0.0,0,0,0,0,0,0,0,0,0,0,1
000035528478,0.0,0,0,0,1,0,0,0,0,0,0,0
000035528958,0.0,0,0,0,0,0,0,0,0,0,0,1
000035542799,0.0,0,0,0,0,0,0,0,0,0,0,1
000035553375,0.0,0,0,0,0,0,0,0,0,0,0,1
000024229636,0.0,0,0,0,0,0,0,0,0,1,0,0
000021423792,,0,0,0,0,0,0,0,0,0,0,0
000035591420,0.0,0,0,0,0,0,0,0,0,0,0,1
000035605073,0.0,0,0,0,0,1,0,0,0,0,0,0
000035608013,0.0,0,0,0,0,0,0,0,0,0,0,1
000035614544,0.0,0,0,0,0,0,0,0,0,0,0,1
000031160077,0.0,0,0,0,1,0,0,0,0,0,0,0
000035623640,0.0,0,0,0,0,0,0,0,0,0,0,1
000035633883,0.0,0,0,0,1,0,0,0,0,0,0,0
000035646934,0.0,0,0,0,0,0,0,0,0,0,0,1
000035652381,0.0,0,0,0,0,0,0,0,0,0,0,1
000035653787,0.0,0,0,0,0,1,0,0,0,0,0,0
000035654341,0.0,0,0,0,1,0,0,0,0,0,0,0
000035656603,0.0,0,0,0,0,1,0,0,0,0,0,0
000029622549,0.0,0,0,0,0,0,0,0,0,0,0,1
000035669098,0.0,0,0,0,0,0,0,0,0,0,0,1
000035675268,0.0,0,0,0,0,1,0,0,0,0,0,0
000035676299,0.0,0,0,0,0,1,0,0,0,0,0,0
000035691514,0.0,0,0,0,0,0,0,0,0,0,0,1
000035695854,0.0,0,0,0,0,0,0,0,0,0,1,0
000035698403,0.0,0,0,0,1,0,0,0,0,0,0,0
000035703075,0.0,0,0,0,0,0,0,0,0,0,0,1
000036748595,0.0,0,0,0,1,0,0,0,0,0,0,0
000035713925,0.0,0,0,0,0,0,1,0,0,0,0,0
000035713992,0.0,0,0,0,1,0,0,0,0,0,0,0
000035715235,0.0,0,0,0,1,0,0,0,0,0,0,0
000035716894,0.0,0,0,0,0,0,0,0,0,0,0,1
000035723092,,0,0,0,0,0,0,0,0,0,0,0
000035736941,0.0,0,0,0,1,0,0,0,0,0,0,0
000035742356,0.0,0,0,0,0,0,0,0,0,0,0,1
000035746645,,0,0,0,0,0,0,0,0,0,0,0
000018385389,0.0,0,0,0,0,0,0,0,0,0,0,1
000035771984,0.0,0,0,0,0,0,0,0,0,0,0,1
000035773464,0.0,0,0,0,1,0,0,0,0,0,0,0
000035776412,0.0,0,0,0,0,1,0,0,0,0,0,0
000035796332,0.0,0,0,0,0,0,0,0,0,0,0,1
000035802200,0.0,0,0,0,1,0,0,0,0,0,0,0
000035802820,0.0,0,0,0,1,0,0,0,0,0,0,0
000035813458,0.0,0,0,0,1,0,0,0,0,0,0,0
000035814470,0.0,0,0,0,0,0,0,0,0,0,0,1
000035816643,0.0,0,0,0,1,0,0,0,0,0,0,0
000035825340,0.0,0,0,0,0,1,0,0,0,0,0,0
000035846798,0.0,0,0,0,1,0,0,0,0,0,0,0
000035864923,0.0,0,0,0,0,0,0,0,0,0,0,1
000008996083,,0,0,0,0,0,0,0,0,0,0,0
000035889241,0.0,0,0,0,0,0,0,0,0,0,0,1
000035890681,0.0,0,0,0,1,0,0,0,0,0,0,0
000035897627,0.0,0,0,0,1,0,0,0,0,0,0,0
000035900792,0.0,0,0,0,0,0,0,0,0,0,0,1
000035903848,0.0,0,0,0,0,0,0,0,0,0,0,1
000035906197,0.0,0,0,0,0,0,0,0,0,0,0,1
000035906219,0.0,0,0,0,0,1,0,0,0,0,0,0
000035923725,0.0,0,0,0,1,0,0,0,0,0,0,0
000035953799,0.0,0,0,0,0,0,0,0,0,0,0,1
000035953802,0.0,0,0,0,0,0,0,0,0,0,0,1
000035953845,0.0,1,0,0,0,0,0,0,0,0,0,0
000035953934,0.0,0,0,0,0,0,0,0,0,0,0,1
000035956615,0.0,0,0,0,0,1,0,0,0,0,0,0
000035964057,0.0,0,0,0,1,0,0,0,0,0,0,0
000035967013,0.0,0,0,0,0,0,0,1,0,0,0,0
000035967080,0.0,0,0,0,0,0,0,1,0,0,0,0
000035967099,0.0,0,0,0,0,0,0,1,0,0,0,0
000035967145,0.0,0,0,0,0,0,0,1,0,0,0,0
000035970391,0.0,0,0,0,0,0,0,0,0,0,0,1
000035990392,0.0,0,0,0,1,0,0,0,0,0,0,0
000035994762,0.0,0,0,0,0,0,0,0,0,0,0,1
000036008141,0.0,0,0,0,0,0,0,0,0,0,0,1
000036027553,0.0,0,0,0,0,0,0,0,0,0,0,1
000036036242,0.0,0,0,0,0,1,0,0,0,0,0,0
000004427564,0.0,0,0,0,0,0,0,0,0,0,0,1
000036049875,0.0,0,0,0,1,0,0,0,0,0,0,0
000036051268,0.0,0,0,0,0,0,0,0,0,0,0,1
000036052531,0.0,0,0,0,0,1,0,0,0,0,0,0
000036069604,0.0,0,0,0,0,1,0,0,0,0,0,0
000036107387,0.0,0,0,0,0,0,0,0,0,0,0,1
000036125709,0.0,0,0,0,1,0,0,0,0,0,0,0
000036130060,0.0,0,0,0,0,0,0,0,0,0,0,1
000036167452,0.0,0,0,0,0,0,0,0,0,0,0,1
000036172014,0.0,0,0,0,0,0,0,0,0,0,0,1
000036173207,0.0,0,0,0,0,0,0,0,0,0,1,0
000036180653,0.0,0,0,0,0,1,0,0,0,0,0,0
000036181137,0.0,0,0,0,0,1,0,0,0,0,0,0
000036183741,0.0,0,0,0,1,0,0,0,0,0,0,0
000030847168,0.0,0,0,0,0,0,0,0,0,0,0,1
000036189863,0.0,0,0,0,1,0,0,0,0,0,0,0
000036190039,0.0,0,0,0,0,1,0,0,0,0,0,0
000036190101,0.0,0,0,0,0,1,0,0,0,0,0,0
000036190144,0.0,0,0,0,0,1,0,0,0,0,0,0
000036190179,0.0,0,0,0,0,1,0,0,0,0,0,0
000036190330,0.0,0,0,0,0,1,0,0,0,0,0,0
000036195006,0.0,0,0,0,0,1,0,0,0,0,0,0
000027666263,0.0,0,0,0,0,0,0,0,0,0,0,1
000036199184,0.0,0,0,0,0,0,0,0,0,0,0,1
000036200379,0.0,0,0,0,0,0,0,0,0,0,0,1
000036202576,0.0,0,0,0,1,0,0,0,0,0,0,0
000003976963,0.0,0,0,0,0,0,0,0,0,0,0,1
000036212733,0.0,0,0,0,0,1,0,0,0,0,0,0
000033897425,0.0,0,0,0,0,0,0,0,0,0,0,1
000036219126,0.0,0,0,0,0,0,0,0,0,0,1,0
000036226467,0.0,0,0,0,1,0,0,0,0,0,0,0
000036227048,0.0,0,0,0,1,0,0,0,0,0,0,0
000036232599,,0,0,0,0,0,0,0,0,0,0,0
000035885599,0.0,0,0,0,0,0,0,0,0,0,0,1
000029703336,0.0,0,0,0,0,0,0,0,0,0,0,1
000036258547,0.0,0,0,0,0,0,0,0,0,0,0,1
000036261718,0.0,0,0,0,0,0,0,0,0,0,0,1
000036264180,0.0,0,0,0,0,0,0,0,0,0,0,1
000036291587,0.0,0,0,0,0,0,0,0,0,0,0,1
000036303259,0.0,0,0,0,1,0,0,0,0,0,0,0
000036319910,0.0,0,0,0,0,0,0,0,0,0,0,1
000036332380,0.0,0,0,0,0,0,0,0,0,0,0,1
000036350524,0.0,0,0,0,0,1,0,0,0,0,0,0
000036350540,0.0,0,0,0,0,1,0,0,0,0,0,0
000036350575,0.0,0,0,0,0,1,0,0,0,0,0,0
000036360368,0.0,0,0,0,0,1,0,0,0,0,0,0
000036360627,0.0,0,0,0,0,1,0,0,0,0,0,0
000036363111,0.0,0,0,0,1,0,0,0,0,0,0,0
000036364428,0.0,0,0,0,0,0,0,0,0,0,1,0
000023850124,0.0,0,0,0,0,0,0,0,0,0,0,1
000036389064,0.0,0,0,0,0,0,0,0,0,0,0,1
000036403997,,0,0,0,0,0,0,0,0,0,0,0
000036411361,0.0,0,0,0,0,0,0,0,0,0,0,1
000036413410,0.0,0,0,0,0,0,0,0,0,0,1,0
000036413860,0.0,0,0,0,0,0,0,0,0,0,1,0
000036416797,0.0,0,0,0,0,0,0,0,0,0,1,0
000036419389,0.0,0,0,0,0,0,0,0,0,0,0,1
000033813434,0.0,0,0,0,0,0,0,0,0,0,0,1
000036432474,0.0,0,0,0,0,1,0,0,0,0,0,0
000036458260,0.0,0,0,0,0,0,0,0,0,0,0,1
000036491985,0.0,0,0,0,0,0,0,0,0,0,0,1
000036512656,0.0,0,0,0,0,0,0,0,0,0,0,1
000036520853,0.0,0,0,0,1,0,0,0,0,0,0,0
000036547239,0.0,0,0,0,0,0,0,0,0,0,0,1
